StudentID,StudentName,Grade,Email,AssessmentID,Subject,TotalMarks,QuestionID,CorrectAnswer,ResultID,MarksObtained,Percentage,AttemptDate,TeacherName,AttendanceStatus
STU003742,Curtis Klein,Class 8,curtis.klein267@school.edu,ASM00743,English,50,Q003742,D,RES003742,9,18.0,2025-10-07,Mr. Joshi,Absent
STU003743,Susan Stahlberg,Class 8,susan.stahlberg731@school.edu,ASM00744,Chemistry,150,Q003743,C,RES003743,61,40.67,2025-11-23,Mr. Shah,Absent
STU003744,Janice Taylor,Grade 7,janice.taylor471@school.edu,ASM00745,Computer Science,200,Q003744,B,RES003744,25,12.5,2024-06-21,Mr. Kumar,Absent
STU003745,Randy Coffman,Class 6,randy.coffman88@school.edu,ASM00746,Economics,150,Q003745,B,RES003745,45,30.0,2024-04-24,Mr. Sharma,Excused
STU003746,Louise Ephriam,Grade 12,louise.ephriam261@school.edu,ASM00747,Biology,50,Q003746,B,RES003746,43,86.0,2024-05-22,Mr. Verma,Present
STU003747,Therese Weideman,Grade 11,therese.weideman982@school.edu,ASM00748,History,50,Q003747,A,RES003747,1,2.0,2025-11-30,Ms. Nair,Late
STU003748,Damon Higgins,Grade 6,damon.higgins802@school.edu,ASM00749,Accounts,75,Q003748,B,RES003748,65,86.67,2025-11-15,Mr. Joshi,Absent
STU003749,Jessica White,Grade 11,jessica.white565@school.edu,ASM00750,Biology,75,Q003749,A,RES003749,45,60.0,2025-12-10,Ms. Patel,Absent
STU003751,Manuel Vanausdal,Grade 8,manuel.vanausdal186@school.edu,ASM00752,Geography,50,Q003751,D,RES003751,37,74.0,2025-11-17,Mr. Joshi,Present
STU003752,Alisa Brooks,Class 7,alisa.brooks481@school.edu,ASM00753,Mathematics,100,Q003752,B,RES003752,73,73.0,2024-07-18,Mr. Verma,Late
STU003753,Kimberley Spillett,Grade 7,kimberley.spillett307@school.edu,ASM00754,Computer Science,50,Q003753,D,RES003753,20,40.0,2024-12-08,Mr. Joshi,Absent
STU003754,Robert Howard,Grade 7,robert.howard547@school.edu,ASM00755,History,50,Q003754,B,RES003754,37,74.0,2025-09-23,Mr. Joshi,Absent
STU003755,Harry Cantell,Grade 7,harry.cantell258@school.edu,ASM00756,History,50,Q003755,A,RES003755,28,56.0,2024-07-31,Mr. Kumar,Excused
STU003756,Robert Morales,Grade 11,robert.morales676@school.edu,ASM00757,Economics,150,Q003756,A,RES003756,59,39.33,2025-09-21,Mr. Shah,Excused
STU003757,Andrew Edwards,Grade 10,andrew.edwards886@school.edu,ASM00758,Mathematics,75,Q003757,A,RES003757,37,49.33,2024-08-22,Mr. Shah,Excused
STU003758,Luigi Mccommons,Class 7,luigi.mccommons348@school.edu,ASM00759,Accounts,50,Q003758,B,RES003758,5,10.0,2024-12-03,Ms. Gupta,Excused
STU003759,Joyce Newton,Grade 6,joyce.newton832@school.edu,ASM00760,Mathematics,75,Q003759,A,RES003759,53,70.67,2025-07-16,Mrs. Singh,Late
STU003760,Hester Tardif,Class 6,abc@gmail.com,ASM00761,Geography,50,Q003760,C,RES003760,10,20.0,2025-08-08,Ms. Nair,Present
STU003761,Dorothy Ben,Grade 9,dorothy.ben825@school.edu,ASM00762,Geography,75,Q003761,B,RES003761,6,8.0,2025-02-23,Mr. Sharma,Absent
STU003762,Rosario Edwards,Grade 6,rosario.edwards267@school.edu,ASM00763,Computer Science,150,Q003762,C,RES003762,37,24.67,2024-08-26,Ms. Gupta,Excused
STU003764,Jenny Tilman,Grade 9,jenny.tilman908@school.edu,ASM00765,Economics,75,Q003764,C,RES003764,57,76.0,2024-01-10,Mr. Verma,Absent
STU003765,Arthur Baker,Grade 9,arthur.baker568@school.edu,ASM00766,Chemistry,50,Q003765,D,RES003765,47,94.0,2025-04-27,Ms. Patel,Excused
STU003766,Kristin Lee,Grade 9,kristin.lee249@school.edu,ASM00767,Accounts,100,Q003766,D,RES003766,24,24.0,2024-10-10,Mr. Shah,Absent
STU003767,Yvonne Campbell,Class 6,yvonne.campbell899@school.edu,ASM00768,Mathematics,200,Q003767,A,RES003767,188,94.0,2024-04-04,Ms. Patel,Absent
STU003768,Cory Charles,Grade 9,cory.charles425@school.edu,ASM00769,Biology,100,Q003768,B,RES003768,3,3.0,2025-11-22,Mrs. Reddy,Absent
STU003769,Crystal Hunter,Grade 6,crystal.hunter764@school.edu,ASM00770,History,200,Q003769,C,RES003769,161,80.5,2025-08-22,Ms. Nair,Late
STU003770,Doris Allen,Grade 12,doris.allen500@school.edu,ASM00771,English,75,Q003770,D,RES003770,59,78.67,2024-07-22,Mr. Shah,Excused
STU003771,Matthew Nickisch,Grade 6,matthew.nickisch935@school.edu,ASM00772,English,200,Q003771,C,RES003771,36,18.0,2025-09-27,Mrs. Reddy,Excused
STU003772,Randee Clark,Class 6,randee.clark20@school.edu,ASM00773,Mathematics,75,Q003772,A,RES003772,1,1.33,2024-07-22,Ms. Nair,Present
STU003773,Ann Cleveland,Class 6,ann.cleveland594@school.edu,ASM00774,Biology,50,Q003773,A,RES003773,32,64.0,2024-02-23,Ms. Gupta,Excused
STU003774,Renee Williamson,Grade 9,renee.williamson578@school.edu,ASM00775,Chemistry,75,Q003774,D,RES003774,9,12.0,2024-04-29,Mr. Sharma,Excused
STU003775,Hedy Henning,Grade 11,hedy.henning772@school.edu,ASM00776,Computer Science,100,Q003775,C,RES003775,11,11.0,2025-02-24,Ms. Patel,Absent
STU003776,Keith Azar,Grade 6,keith.azar894@school.edu,ASM00777,History,100,Q003776,B,RES003776,63,63.0,2024-10-19,Mrs. Singh,Present
STU003777,Christopher Webb,Class 8,christopher.webb890@school.edu,ASM00778,Mathematics,75,Q003777,C,RES003777,49,65.33,2025-04-10,Ms. Nair,Absent
STU003778,Bonnie Durbin,Grade 8,bonnie.durbin564@school.edu,ASM00779,Computer Science,100,Q003778,D,RES003778,23,23.0,2024-05-22,Mr. Shah,Absent
STU003779,Celina Rodgers,Grade 7,celina.rodgers390@school.edu,ASM00780,Biology,100,Q003779,A,RES003779,67,67.0,2024-04-16,Mr. Sharma,Late
STU003780,Thomas Cole,Grade 10,thomas.cole217@school.edu,ASM00781,Chemistry,50,Q003780,D,RES003780,45,90.0,2024-07-23,Mr. Sharma,Present
STU003781,Jason Jamili,Grade 10,jason.jamili620@school.edu,ASM00782,Biology,100,Q003781,A,RES003781,21,21.0,2024-06-15,Ms. Gupta,Present
STU003783,Gary Hopkins,Grade 10,gary.hopkins477@school.edu,ASM00784,Chemistry,200,Q003783,D,RES003783,80,40.0,2024-02-19,Mrs. Singh,Absent
STU003784,Evonne Sterling,Class 7,evonne.sterling325@school.edu,ASM00785,Computer Science,75,Q003784,D,RES003784,8,10.67,2025-08-06,Mr. Sharma,Late
STU003786,Jose Upshaw,Class 7,jose.upshaw197@school.edu,ASM00787,Biology,200,Q003786,C,RES003786,64,32.0,2025-06-16,Ms. Gupta,Excused
STU003787,William Weldon,Grade 11,william.weldon285@school.edu,ASM00788,Mathematics,50,Q003787,C,RES003787,26,52.0,2025-10-09,Ms. Nair,Absent
STU003788,Cruz Farr,Grade 6,cruz.farr180@school.edu,ASM00789,Biology,200,Q003788,A,RES003788,166,83.0,2024-05-04,Mr. Verma,Excused
STU003789,Glenda Church,Class 7,abc@gmail.com,ASM00790,History,75,Q003789,B,RES003789,62,82.67,2024-06-15,Mr. Verma,Late
STU003790,Christy Green,Grade 12,christy.green731@school.edu,ASM00791,Chemistry,200,Q003790,B,RES003790,127,63.5,2024-08-25,Mr. Verma,Absent
STU003791,Kelli Kempinski,Grade 8,kelli.kempinski431@school.edu,ASM00792,History,75,Q003791,C,RES003791,64,85.33,2024-04-07,Ms. Nair,Late
STU003792,Donald Darden,Class 7,donald.darden321@school.edu,ASM00793,Biology,50,Q003792,B,RES003792,27,54.0,2024-12-18,Mrs. Singh,Excused
STU003793,Mary Metzler,Grade 8,mary.metzler707@school.edu,ASM00794,Chemistry,50,Q003793,D,RES003793,49,98.0,2024-05-27,Mr. Kumar,Absent
STU003794,Aaron Cockerham,Grade 8,aaron.cockerham486@school.edu,ASM00795,Geography,50,Q003794,D,RES003794,40,80.0,2024-12-26,Mr. Joshi,Present
STU003795,Maria Bane,Class 6,maria.bane486@school.edu,ASM00796,History,75,Q003795,D,RES003795,31,41.33,2025-07-16,Mrs. Reddy,Absent
STU003796,Kristin Bryant,Class 7,kristin.bryant880@school.edu,ASM00797,Mathematics,75,Q003796,C,RES003796,50,66.67,2025-09-08,Mr. Shah,Absent
STU003797,Briana Clark,Class 8,briana.clark536@school.edu,ASM00798,Economics,150,Q003797,B,RES003797,76,50.67,2024-11-22,Mr. Sharma,Late
STU003798,Robert Gross,Grade 9,robert.gross753@school.edu,ASM00799,Geography,200,Q003798,D,RES003798,96,48.0,2024-10-20,Mr. Shah,Excused
STU003799,Robert King,Grade 12,robert.king687@school.edu,ASM00800,English,75,Q003799,A,RES003799,55,73.33,2025-12-30,Ms. Nair,Excused
STU003800,Regina Birnbaum,Grade 10,abc@gmail.com,ASM00801,Mathematics,150,Q003800,A,RES003800,66,44.0,2024-10-20,Mr. Verma,Present
STU003801,Eloisa Lambert,Class 8,eloisa.lambert856@school.edu,ASM00802,Chemistry,75,Q003801,D,RES003801,67,89.33,2025-01-13,Mrs. Reddy,Excused
STU003802,Stanley King,Grade 12,stanley.king474@school.edu,ASM00803,Geography,50,Q003802,C,RES003802,34,68.0,2025-01-09,Ms. Nair,Present
STU003803,Jason Gross,Class 7,jason.gross271@school.edu,ASM00804,Computer Science,75,Q003803,C,RES003803,17,22.67,2024-09-17,Ms. Nair,Absent
STU003804,Andrew Eastman,Class 7,andrew.eastman261@school.edu,ASM00805,Biology,100,Q003804,C,RES003804,14,14.0,2024-01-19,Mrs. Reddy,Present
STU003805,Miranda Carter,Grade 12,miranda.carter512@school.edu,ASM00806,Geography,150,Q003805,D,RES003805,49,32.67,2024-11-13,Mr. Joshi,Present
STU003806,Patricia Barney,Grade 8,patricia.barney311@school.edu,ASM00807,Chemistry,50,Q003806,B,RES003806,16,32.0,2025-02-26,Mrs. Reddy,Absent
STU003807,Joanne Lee,Grade 9,joanne.lee535@school.edu,ASM00808,English,100,Q003807,D,RES003807,88,88.0,2024-10-04,Mr. Joshi,Absent
STU003808,Osvaldo Jinkens,Grade 7,osvaldo.jinkens924@school.edu,ASM00809,Chemistry,100,Q003808,D,RES003808,45,45.0,2025-09-29,Mr. Sharma,Late
STU003809,Jimmy Hill,Class 8,jimmy.hill358@school.edu,ASM00810,Physics,100,Q003809,B,RES003809,84,84.0,2025-01-17,Mr. Joshi,Excused
STU003810,Christopher Carpenter,Grade 12,christopher.carpenter791@school.edu,ASM00811,Computer Science,200,Q003810,C,RES003810,56,28.0,2024-07-22,Mr. Kumar,Absent
STU003811,Stephanie Madril,Grade 10,stephanie.madril693@school.edu,ASM00812,Physics,100,Q003811,D,RES003811,95,95.0,2024-02-04,Ms. Patel,Present
STU003812,Roosevelt Clemons,Grade 9,roosevelt.clemons506@school.edu,ASM00813,Geography,75,Q003812,C,RES003812,30,40.0,2025-04-10,Mr. Verma,Excused
STU003814,Ann Harris,Class 8,ann.harris719@school.edu,ASM00815,Economics,150,Q003814,B,RES003814,74,49.33,2024-12-27,Mr. Verma,Absent
STU003818,Larry Borowski,Grade 12,larry.borowski201@school.edu,ASM00819,Physics,50,Q003818,A,RES003818,0,0.0,2025-06-26,Mr. Kumar,Absent
STU003819,Rudolph Mason,Grade 12,rudolph.mason47@school.edu,ASM00820,Mathematics,75,Q003819,D,RES003819,71,94.67,2025-11-06,Mrs. Reddy,Late
STU003820,Helga Mckay,Class 8,helga.mckay369@school.edu,ASM00821,Chemistry,75,Q003820,C,RES003820,8,10.67,2025-07-09,Mrs. Singh,Excused
STU003821,Maynard Bergeron,Grade 10,maynard.bergeron385@school.edu,ASM00822,Physics,50,Q003821,A,RES003821,29,58.0,2025-07-22,Ms. Gupta,Excused
STU003822,Florence Herron,Class 6,florence.herron583@school.edu,ASM00823,Biology,200,Q003822,A,RES003822,186,93.0,2025-09-19,Mr. Joshi,Excused
STU003823,Randy Fentress,Class 7,randy.fentress646@school.edu,ASM00824,Computer Science,100,Q003823,C,RES003823,66,66.0,2024-01-25,Mr. Joshi,Present
STU003824,Marguerite Martin,Grade 6,marguerite.martin161@school.edu,ASM00825,History,100,Q003824,A,RES003824,74,74.0,2024-11-26,Mrs. Reddy,Late
STU003825,Nancy Mccafferty,Grade 6,abc@gmail.com,ASM00826,Geography,50,Q003825,A,RES003825,25,50.0,2024-05-28,Mr. Shah,Absent
STU003826,Edmundo Lee,Grade 6,edmundo.lee334@school.edu,ASM00827,Geography,75,Q003826,D,RES003826,31,41.33,2024-05-21,Mr. Sharma,Excused
STU003827,Thomas Menchaca,Grade 7,thomas.menchaca220@school.edu,ASM00828,Physics,50,Q003827,B,RES003827,46,92.0,2024-05-25,Ms. Patel,Excused
STU003828,Mark Chaplin,Class 6,mark.chaplin132@school.edu,ASM00829,Biology,100,Q003828,D,RES003828,2,2.0,2025-09-12,Mr. Kumar,Late
STU003829,Theresa Royal,Class 8,theresa.royal156@school.edu,ASM00830,Geography,75,Q003829,B,RES003829,75,100.0,2024-01-18,Ms. Nair,Excused
STU003830,Tessa Terry,Grade 9,tessa.terry10@school.edu,ASM00831,Computer Science,150,Q003830,C,RES003830,5,3.33,2025-10-01,Mr. Joshi,Excused
STU003831,Kermit Frenzel,Grade 7,kermit.frenzel207@school.edu,ASM00832,Economics,100,Q003831,D,RES003831,80,80.0,2024-10-13,Mr. Kumar,Present
STU003832,Luis Johnson,Class 6,luis.johnson575@school.edu,ASM00833,Chemistry,50,Q003832,A,RES003832,50,100.0,2025-01-26,Mrs. Reddy,Absent
STU003833,Jose Swearingen,Grade 7,jose.swearingen906@school.edu,ASM00834,Biology,150,Q003833,A,RES003833,79,52.67,2024-10-25,Ms. Gupta,Late
STU003834,Ruth Sanchez,Grade 12,ruth.sanchez833@school.edu,ASM00835,History,200,Q003834,A,RES003834,3,1.5,2024-04-30,Mr. Sharma,Absent
STU003835,Lois Kelly,Class 6,abc@gmail.com,ASM00836,Accounts,75,Q003835,A,RES003835,36,48.0,2025-02-22,Ms. Patel,Present
STU003836,Julia Carpenter,Class 6,julia.carpenter143@school.edu,ASM00837,Chemistry,100,Q003836,D,RES003836,4,4.0,2025-03-20,Mrs. Singh,Absent
STU003837,Henry Farr,Grade 6,henry.farr707@school.edu,ASM00838,Computer Science,100,Q003837,A,RES003837,82,82.0,2024-05-08,Mr. Kumar,Present
STU003838,Marine Jamerson,Grade 11,marine.jamerson591@school.edu,ASM00839,Biology,75,Q003838,A,RES003838,3,4.0,2024-12-03,Mrs. Reddy,Absent
STU003839,Daryl Rozier,Class 7,daryl.rozier637@school.edu,ASM00840,Mathematics,75,Q003839,A,RES003839,4,5.33,2024-07-18,Mr. Sharma,Late
STU003840,Rosario Crate,Grade 7,rosario.crate964@school.edu,ASM00841,Accounts,50,Q003840,D,RES003840,2,4.0,2025-10-01,Ms. Patel,Excused
STU003841,Omar Montgomery,Grade 11,omar.montgomery134@school.edu,ASM00842,Accounts,100,Q003841,D,RES003841,33,33.0,2024-03-21,Mrs. Reddy,Absent
STU003842,Helga Ben,Class 8,helga.ben603@school.edu,ASM00843,Accounts,200,Q003842,A,RES003842,125,62.5,2024-11-12,Ms. Patel,Excused
STU003843,Sonia Weeks,Class 7,sonia.weeks659@school.edu,ASM00844,Economics,200,Q003843,C,RES003843,146,73.0,2025-05-10,Ms. Gupta,Excused
STU003845,Lisa Goldstein,Grade 12,abc@gmail.com,ASM00846,Accounts,200,Q003845,C,RES003845,122,61.0,2025-07-10,Ms. Nair,Late
STU003846,William Lemieux,Grade 6,william.lemieux338@school.edu,ASM00847,Geography,150,Q003846,B,RES003846,17,11.33,2024-09-12,Mr. Shah,Excused
STU003847,Jeanette Mayhugh,Grade 8,jeanette.mayhugh89@school.edu,ASM00848,Geography,150,Q003847,B,RES003847,130,86.67,2025-05-02,Mr. Verma,Absent
STU003848,Frank Moore,Class 8,frank.moore94@school.edu,ASM00849,History,200,Q003848,A,RES003848,186,93.0,2025-01-11,Mr. Verma,Excused
STU003849,Michael Mcneill,Grade 10,michael.mcneill396@school.edu,ASM00850,History,200,Q003849,B,RES003849,192,96.0,2024-08-11,Mrs. Reddy,Present
STU003850,Peter Alexander,Grade 12,peter.alexander937@school.edu,ASM00851,Physics,50,Q003850,D,RES003850,31,62.0,2024-05-10,Mr. Sharma,Late
STU003851,Gary Wilkins,Grade 11,gary.wilkins900@school.edu,ASM00852,Economics,100,Q003851,B,RES003851,44,44.0,2024-04-15,Mr. Shah,Absent
STU003852,Ruth Tardif,Grade 10,ruth.tardif433@school.edu,ASM00853,Accounts,75,Q003852,B,RES003852,34,45.33,2025-06-21,Ms. Nair,Late
STU003853,Dorothy Ball,Class 8,dorothy.ball361@school.edu,ASM00854,Biology,100,Q003853,B,RES003853,46,46.0,2025-07-19,Mrs. Reddy,Excused
STU003854,Harold Lopez,Grade 8,harold.lopez628@school.edu,ASM00855,Accounts,100,Q003854,A,RES003854,82,82.0,2025-04-12,Ms. Gupta,Absent
STU003855,Hester Keil,Grade 12,hester.keil332@school.edu,ASM00856,Biology,150,Q003855,D,RES003855,108,72.0,2024-06-03,Ms. Nair,Excused
STU003856,Herbert Thompson,Class 6,herbert.thompson974@school.edu,ASM00857,Chemistry,100,Q003856,D,RES003856,41,41.0,2025-11-13,Mrs. Singh,Present
STU003857,Stephanie Caro,Class 8,abc@gmail.com,ASM00858,Accounts,50,Q003857,A,RES003857,4,8.0,2024-11-15,Mr. Verma,Excused
STU003858,Zandra Choi,Class 8,zandra.choi373@school.edu,ASM00859,Geography,100,Q003858,C,RES003858,4,4.0,2025-09-20,Mr. Joshi,Late
STU003859,Henry Adkins,Grade 11,henry.adkins915@school.edu,ASM00860,Chemistry,75,Q003859,D,RES003859,17,22.67,2025-04-18,Mr. Shah,Present
STU003860,Tomeka Robinson,Grade 12,tomeka.robinson133@school.edu,ASM00861,Physics,200,Q003860,B,RES003860,19,9.5,2025-04-24,Ms. Nair,Late
STU003861,Aileen East,Class 6,aileen.east322@school.edu,ASM00862,Mathematics,150,Q003861,B,RES003861,143,95.33,2025-06-25,Ms. Gupta,Absent
STU003862,Cruz Ellis,Grade 10,abc@gmail.com,ASM00863,Mathematics,150,Q003862,A,RES003862,37,24.67,2025-07-10,Ms. Nair,Absent
STU003863,James Ball,Grade 6,james.ball383@school.edu,ASM00864,Computer Science,100,Q003863,D,RES003863,68,68.0,2025-06-26,Ms. Patel,Present
STU003864,Robert Sticht,Class 6,robert.sticht775@school.edu,ASM00865,English,150,Q003864,C,RES003864,137,91.33,2025-09-10,Mr. Verma,Excused
STU003865,Lorena Sticht,Grade 6,lorena.sticht83@school.edu,ASM00866,Geography,50,Q003865,C,RES003865,46,92.0,2024-12-05,Ms. Gupta,Present
STU003866,George Macias,Class 6,george.macias811@school.edu,ASM00867,History,100,Q003866,B,RES003866,4,4.0,2025-05-09,Ms. Nair,Late
STU003867,Russell Stanley,Grade 7,russell.stanley653@school.edu,ASM00868,Mathematics,75,Q003867,A,RES003867,69,92.0,2024-05-02,Ms. Gupta,Absent
STU003868,Thomas Keil,Class 7,abc@gmail.com,ASM00869,Biology,200,Q003868,A,RES003868,141,70.5,2024-10-15,Mr. Shah,Excused
STU003869,Stephanie Voss,Grade 7,stephanie.voss707@school.edu,ASM00870,Accounts,150,Q003869,C,RES003869,101,67.33,2025-11-18,Mr. Shah,Absent
STU003870,William Brown,Grade 6,william.brown186@school.edu,ASM00871,Geography,150,Q003870,C,RES003870,116,77.33,2025-05-12,Mr. Kumar,Late
STU003871,Debra Perkins,Grade 10,debra.perkins55@school.edu,ASM00872,Geography,150,Q003871,C,RES003871,62,41.33,2024-05-24,Ms. Nair,Excused
STU003872,Mark Nelson,Class 7,mark.nelson656@school.edu,ASM00873,Geography,75,Q003872,A,RES003872,13,17.33,2025-11-10,Ms. Gupta,Absent
STU003873,Irma Foulkes,Grade 6,abc@gmail.com,ASM00874,Chemistry,75,Q003873,B,RES003873,27,36.0,2024-04-04,Mr. Verma,Present
STU003874,Freda Calisto,Grade 9,freda.calisto563@school.edu,ASM00875,History,75,Q003874,D,RES003874,1,1.33,2025-09-27,Mr. Sharma,Excused
STU003875,Manuel Farr,Grade 12,manuel.farr872@school.edu,ASM00876,Biology,100,Q003875,C,RES003875,44,44.0,2024-10-22,Ms. Patel,Excused
STU003876,Jami Yoon,Class 7,jami.yoon851@school.edu,ASM00877,History,50,Q003876,D,RES003876,28,56.0,2025-12-21,Mr. Verma,Absent
STU003877,Vivian Hill,Grade 10,vivian.hill553@school.edu,ASM00878,Geography,150,Q003877,B,RES003877,48,32.0,2024-05-23,Mr. Joshi,Excused
STU003878,Anne Dixon,Grade 7,anne.dixon6@school.edu,ASM00879,Economics,150,Q003878,C,RES003878,109,72.67,2025-01-29,Ms. Patel,Late
STU003879,Numbers Borowski,Grade 12,abc@gmail.com,ASM00880,History,50,Q003879,B,RES003879,49,98.0,2025-11-22,Mr. Shah,Late
STU003880,Maynard Stahlberg,Grade 9,abc@gmail.com,ASM00881,Computer Science,50,Q003880,B,RES003880,18,36.0,2024-11-20,Mr. Sharma,Present
STU003881,Denise Cimini,Class 6,denise.cimini709@school.edu,ASM00882,History,75,Q003881,D,RES003881,9,12.0,2025-04-11,Ms. Patel,Excused
STU003882,Tom Upshaw,Grade 12,tom.upshaw642@school.edu,ASM00883,Biology,200,Q003882,B,RES003882,69,34.5,2024-05-08,Mrs. Singh,Excused
STU003883,Daryl Burlingame,Grade 8,daryl.burlingame373@school.edu,ASM00884,Computer Science,200,Q003883,C,RES003883,126,63.0,2025-07-19,Mrs. Singh,Late
STU003885,Sandra Judkins,Grade 8,abc@gmail.com,ASM00886,Accounts,150,Q003885,A,RES003885,51,34.0,2024-05-28,Ms. Patel,Excused
STU003886,Debra Howton,Class 8,debra.howton766@school.edu,ASM00887,Geography,75,Q003886,C,RES003886,68,90.67,2025-03-08,Mrs. Reddy,Excused
STU003887,Cliff Guimond,Class 8,abc@gmail.com,ASM00888,Accounts,100,Q003887,D,RES003887,29,29.0,2025-07-11,Mrs. Singh,Present
STU003888,Debra Stahlberg,Class 6,debra.stahlberg301@school.edu,ASM00889,Physics,50,Q003888,B,RES003888,5,10.0,2025-10-13,Mr. Verma,Present
STU003889,Doris Dobratz,Grade 10,abc@gmail.com,ASM00890,Biology,100,Q003889,D,RES003889,44,44.0,2025-01-13,Ms. Patel,Absent
STU003890,Brenda Pirrone,Class 7,brenda.pirrone520@school.edu,ASM00891,Chemistry,150,Q003890,D,RES003890,94,62.67,2025-08-30,Ms. Patel,Absent
STU003891,Delores Mcdaniel,Grade 11,delores.mcdaniel385@school.edu,ASM00892,Accounts,150,Q003891,A,RES003891,98,65.33,2024-07-29,Mr. Shah,Absent
STU003892,Lee Nunes,Grade 7,lee.nunes55@school.edu,ASM00893,Computer Science,75,Q003892,C,RES003892,56,74.67,2025-02-08,Ms. Nair,Late
STU003893,Marine Borowski,Grade 10,marine.borowski719@school.edu,ASM00894,History,100,Q003893,D,RES003893,20,20.0,2025-10-12,Mrs. Singh,Late
STU003894,Alice Hohlstein,Class 8,alice.hohlstein646@school.edu,ASM00895,Chemistry,50,Q003894,B,RES003894,18,36.0,2025-06-14,Ms. Gupta,Excused
STU003896,Ella Barney,Grade 6,ella.barney106@school.edu,ASM00897,Mathematics,150,Q003896,D,RES003896,7,4.67,2024-12-30,Mr. Sharma,Absent
STU003897,Megan Maxwell,Class 7,megan.maxwell878@school.edu,ASM00898,Mathematics,150,Q003897,B,RES003897,62,41.33,2025-09-15,Ms. Patel,Absent
STU003899,Christopher Stahlberg,Grade 11,abc@gmail.com,ASM00900,Computer Science,50,Q003899,D,RES003899,39,78.0,2024-07-31,Ms. Gupta,Excused
STU003900,Andrew Holland,Class 7,andrew.holland669@school.edu,ASM00901,Computer Science,50,Q003900,C,RES003900,41,82.0,2024-11-28,Mrs. Singh,Absent
STU003901,William Taylor,Grade 8,abc@gmail.com,ASM00902,Physics,100,Q003901,B,RES003901,25,25.0,2024-01-08,Mr. Kumar,Present
STU003902,Michael Martinez,Class 6,michael.martinez16@school.edu,ASM00903,English,150,Q003902,A,RES003902,58,38.67,2024-01-13,Mr. Sharma,Present
STU003903,Peter Unga,Class 6,peter.unga845@school.edu,ASM00904,Economics,100,Q003903,B,RES003903,26,26.0,2024-07-21,Mrs. Singh,Late
STU003905,Dorothy Sterling,Grade 12,dorothy.sterling816@school.edu,ASM00906,Biology,200,Q003905,D,RES003905,193,96.5,2024-10-21,Mr. Sharma,Excused
STU003906,Nancy Brooks,Grade 6,abc@gmail.com,ASM00907,Chemistry,75,Q003906,B,RES003906,23,30.67,2024-05-11,Mr. Kumar,Absent
STU003907,Gloria Miller,Grade 11,gloria.miller734@school.edu,ASM00908,Physics,50,Q003907,C,RES003907,49,98.0,2024-07-09,Mr. Shah,Excused
STU003908,Cory Frost,Class 8,cory.frost282@school.edu,ASM00909,Economics,150,Q003908,B,RES003908,16,10.67,2024-08-03,Mrs. Singh,Late
STU003909,Edward Landingham,Grade 9,edward.landingham96@school.edu,ASM00910,Mathematics,50,Q003909,D,RES003909,18,36.0,2024-06-18,Mr. Sharma,Absent
STU003910,Nadine Huck,Grade 8,abc@gmail.com,ASM00911,Mathematics,100,Q003910,B,RES003910,19,19.0,2024-02-21,Mr. Joshi,Late
STU003911,Fred Torres,Grade 10,fred.torres654@school.edu,ASM00912,Biology,100,Q003911,B,RES003911,38,38.0,2024-08-24,Mr. Kumar,Late
